route_short_name,trip_id,direction_id,first_stop,last_stop,num_stops,geometry
105,NORMAL_105_Balewadi Depot To Deccan Gymkhana_Down-0830_0,0,Balewadi Depot,Deccan Gymkhana,31,"LINESTRING (73.76566 18.57489,73.77509 18.57377,73.77962 18.57623,73.78083 18.57374,73.78257 18.56619,73.78256 18.56482,73.78686 18.56452,73.79039 18.56215,73.7923 18.56173,73.79677 18.56367,73.80237 18.56503,73.8028 18.56297,73.80669 18.56051,73.8092 18.56027,73.80927 18.5565,73.80957 18.55339,73.80992 18.55,73.81302 18.54881,73.81919 18.5466,73.82407 18.54442,73.83016 18.54145,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85174 18.5278,73.85281 18.52634,73.85275 18.52241,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645)"
105,NORMAL_105_Deccan Gymkhana To Balewadi Depot_Up-0945_0,0,Deccan Gymkhana,Balewadi Depot,35,"LINESTRING (73.84274 18.51645,73.84147 18.51806,73.84086 18.52275,73.84179 18.52647,73.84432 18.52644,73.84947 18.52474,73.84985 18.52233,73.85319 18.52263,73.85274 18.52622,73.8493 18.53023,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83354 18.53876,73.82697 18.54235,73.82393 18.54433,73.81914 18.5465,73.81303 18.54867,73.80971 18.54993,73.80947 18.55338,73.80915 18.55592,73.80913 18.56027,73.80658 18.5604,73.8028 18.56297,73.80238 18.56504,73.79675 18.5637,73.79231 18.56171,73.78987 18.56228,73.78708 18.56469,73.78336 18.5647,73.7825 18.56645,73.78079 18.57359,73.77962 18.57623,73.7751 18.57369,73.76566 18.57489)"
106,NORMAL_106_Dhayari Maruti Mandir to Kothrud Depot_Down-0645_0,1,Dhayari Maruti Mandir,Kothrud Depot,38,"LINESTRING (73.80998 18.44243,73.81259 18.44243,73.81581 18.44383,73.81453 18.4467,73.81033 18.44779,73.81098 18.45058,73.81119 18.45211,73.8116 18.45435,73.81174 18.45725,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.82672 18.48935,73.82558 18.49,73.82024 18.49205,73.81807 18.49199,73.81776 18.4907,73.8166 18.48914,73.81436 18.48934,73.81512 18.49116,73.81332 18.4958,73.81357 18.50002,73.8148 18.50202,73.81278 18.50213,73.80798 18.5038,73.8072 18.50409,73.80258 18.50587,73.79986 18.5074,73.79696 18.50775,73.79475 18.50792)"
106,NORMAL_106_Kothrud Depot To Dhayari Maruti Mandir_Up-0600_0,1,Kothrud Depot,Dhayari Maruti Mandir,38,"LINESTRING (73.79564 18.50799,73.79706 18.50801,73.79921 18.50764,73.80259 18.50588,73.80721 18.50415,73.80806 18.50386,73.81296 18.50226,73.81499 18.50166,73.81357 18.50002,73.81339 18.49486,73.81525 18.4912,73.81436 18.48934,73.8166 18.48914,73.81783 18.49096,73.8193 18.49243,73.82045 18.492,73.82486 18.49014,73.82703 18.48895,73.82887 18.48732,73.82775 18.48376,73.82534 18.48024,73.82371 18.47765,73.82284 18.47577,73.82165 18.47325,73.82052 18.47033,73.81985 18.46901,73.81824 18.46712,73.81507 18.46313,73.81274 18.46065,73.81191 18.45733,73.81161 18.45394,73.81123 18.45135,73.81105 18.45053,73.81036 18.44755,73.81467 18.44674,73.81581 18.44383,73.81294 18.44228,73.8097 18.44236)"
107,NORMAL_107_Gharkul Vasahat Warje To Pimplegurav_Down-0700_0,1,Pimple Gurav,Gharkul Vasahat Warje,51,"LINESTRING (73.81893 18.59291,73.8196 18.59109,73.81955 18.59001,73.82192 18.58562,73.82428 18.58332,73.82998 18.58198,73.8297 18.57907,73.83068 18.57619,73.83255 18.57451,73.83401 18.57248,73.83706 18.57264,73.84182 18.56971,73.84529 18.56815,73.84841 18.56632,73.84944 18.5656,73.84561 18.55838,73.84748 18.55586,73.8498 18.5518,73.85188 18.54743,73.85171 18.543,73.85085 18.53892,73.85135 18.53521,73.8543 18.53152,73.85234 18.52864,73.85274 18.52622,73.85414 18.52392,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82429 18.50542,73.82036 18.50379,73.81558 18.50205,73.81384 18.49958,73.81339 18.49486,73.81529 18.49155,73.8142 18.48879,73.81045 18.48445,73.80781 18.48203,73.80601 18.48054,73.80128 18.48313,73.79949 18.48454,73.79652 18.48652,73.79383 18.48851,73.79125 18.49013,73.7891 18.49162,73.78786 18.49026)"
107,NORMAL_107_Pimplegurav To Gharkul Vasahat Warje_Up-0620_0,1,Pimple Gurav,Gharkul Vasahat Warje,53,"LINESTRING (73.81887 18.59312,73.81957 18.59135,73.81953 18.58988,73.82192 18.58562,73.82423 18.58323,73.83 18.58085,73.8296 18.5791,73.83068 18.57619,73.83249 18.57445,73.83472 18.57297,73.8379 18.57162,73.84182 18.56971,73.84561 18.56789,73.84844 18.56647,73.84948 18.56562,73.84517 18.55861,73.84738 18.55583,73.84968 18.55175,73.85164 18.54685,73.85152 18.54299,73.85067 18.53894,73.85124 18.53504,73.85415 18.53121,73.8507 18.52999,73.85274 18.52622,73.85416 18.52371,73.84959 18.52235,73.84179 18.52647,73.84924 18.52451,73.84086 18.52275,73.84147 18.51806,73.84095 18.51347,73.83865 18.51238,73.83481 18.51048,73.83208 18.50909,73.8283 18.50722,73.8243 18.50543,73.82036 18.50379,73.81561 18.50223,73.81357 18.50002,73.81332 18.4958,73.81512 18.49116,73.81436 18.48934,73.81033 18.48462,73.80751 18.48198,73.80601 18.48054,73.8009 18.48393,73.7998 18.48475,73.79697 18.48659,73.79571 18.48759,73.79149 18.48997,73.78919 18.49174,73.78667 18.48917)"
108,NORMAL_108_Pune Station To Sutardara_Down-0820_0,0,Pune Station,Sutardara,27,"LINESTRING (73.87304 18.52737,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86913 18.52342,73.86774 18.52284,73.86466 18.51948,73.86069 18.51904,73.85827 18.51873,73.85623 18.51823,73.85386 18.51549,73.849 18.51616,73.84737 18.51597,73.84474 18.51318,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82346 18.50726,73.81954 18.51043,73.81676 18.51014,73.81425 18.50957,73.81191 18.5093,73.80585 18.51238,73.80643 18.51238,73.80786 18.5155)"
108,NORMAL_108_Sutardara To Pune Station_Up-0730_0,0,Sutardara,Pune station,25,"LINESTRING (73.80779 18.51551,73.80776 18.51287,73.80912 18.5086,73.81181 18.50945,73.81477 18.50979,73.81825 18.51082,73.82097 18.51015,73.82392 18.5069,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84445 18.51352,73.84689 18.51581,73.84891 18.51625,73.85326 18.51648,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86069 18.51904,73.86476 18.52031,73.86645 18.52245,73.87201 18.52561,73.87317 18.52741)"
109,NORMAL_109_Ma Na Pa To Ma Na Pa_Round-0600_0,0,Ma Na Pa,Ma Na Pa Congress Bhavan,49,"LINESTRING (73.85275 18.52241,73.85274 18.52622,73.84911 18.53028,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83504 18.53749,73.82824 18.54194,73.82554 18.5417,73.82384 18.54145,73.81655 18.53987,73.81004 18.53916,73.80985 18.53908,73.80767 18.53862,73.80532 18.53777,73.80203 18.53793,73.7974 18.53807,73.79376 18.53353,73.79329 18.53279,73.78674 18.52665,73.782 18.52612,73.77884 18.51963,73.78125 18.51694,73.78223 18.51222,73.78351 18.50775,73.78988 18.50847,73.79564 18.50799,73.79706 18.50801,73.79921 18.50764,73.8039 18.5071,73.80784 18.50758,73.80967 18.50833,73.81246 18.50952,73.81477 18.50979,73.81825 18.51082,73.82097 18.51015,73.82392 18.5069,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84147 18.51806,73.84086 18.523,73.84179 18.52647,73.84432 18.52644,73.84947 18.52474,73.85004 18.52216,73.85258 18.52238)"
11,NORMAL_11_Katraj To Pimple gurav_Up-0600_0,0,Katraj,Kalpataru Society Pimplegurav,50,"LINESTRING (73.85868 18.44682,73.85802 18.45011,73.85815 18.45441,73.85836 18.45738,73.85805 18.46377,73.8577 18.46808,73.85632 18.47501,73.85713 18.48104,73.8574 18.48674,73.85732 18.48938,73.85771 18.49362,73.85771 18.49689,73.85818 18.49961,73.85369 18.50314,73.85379 18.50812,73.85385 18.5122,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85416 18.52371,73.85281 18.52634,73.8507 18.52999,73.85415 18.53121,73.85124 18.53504,73.85067 18.53894,73.85152 18.54299,73.85164 18.54685,73.85526 18.55,73.85664 18.55427,73.85451 18.55821,73.85051 18.56482,73.84844 18.56647,73.84529 18.56815,73.84182 18.56971,73.83719 18.57187,73.83472 18.57297,73.83249 18.57445,73.83068 18.57619,73.8296 18.5791,73.83 18.58085,73.82423 18.58323,73.82186 18.5856,73.81989 18.58911,73.81982 18.59276,73.81887 18.59312,73.8169 18.59691,73.81437 18.59703,73.81198 18.59823,73.81336 18.60044,73.81723 18.60211)"
11,NORMAL_11_Marketyard To Pimplegurav (Ladies Sp)_Up-1750_0,1,Marketyard,Pimple Gurav,39,"LINESTRING (73.8714 18.4837,73.87061 18.48769,73.86823 18.48915,73.86372 18.48937,73.85732 18.48938,73.85771 18.49362,73.85771 18.49689,73.85818 18.49961,73.85369 18.50314,73.85379 18.50812,73.85385 18.5122,73.85386 18.51549,73.8545 18.51973,73.85416 18.52371,73.85281 18.52634,73.8507 18.52999,73.85415 18.53121,73.85124 18.53504,73.85067 18.53894,73.85152 18.54299,73.85164 18.54685,73.85526 18.55,73.85664 18.55427,73.85507 18.55833,73.85051 18.56482,73.84844 18.56647,73.84529 18.56815,73.84182 18.56971,73.83719 18.57187,73.83472 18.57297,73.83249 18.57445,73.83068 18.57619,73.8296 18.5791,73.83 18.58085,73.82423 18.58323,73.82186 18.5856,73.81953 18.58988,73.81957 18.59135,73.81887 18.59312)"
11,NORMAL_11_Pimple gurav To Katraj_Down-0705_0,0,Kalpataru Society Pimplegurav,Katraj,47,"LINESTRING (73.81757 18.60126,73.81698 18.59695,73.81893 18.59291,73.81982 18.59276,73.81989 18.58911,73.82072 18.58736,73.82192 18.58562,73.82428 18.58332,73.82998 18.58198,73.8297 18.57907,73.83068 18.57619,73.83255 18.57451,73.83401 18.57248,73.83706 18.57264,73.84174 18.56983,73.84529 18.56815,73.84844 18.56647,73.85242 18.56254,73.85445 18.55835,73.85664 18.55427,73.85548 18.55023,73.85171 18.543,73.85085 18.53892,73.85135 18.53521,73.8543 18.53152,73.85234 18.52864,73.85274 18.52622,73.85414 18.52392,73.85618 18.51857,73.85625 18.51748,73.85721 18.51388,73.85798 18.50909,73.85808 18.5068,73.85856 18.50173,73.85851 18.49917,73.85811 18.49701,73.85808 18.4943,73.85766 18.48967,73.85767 18.48638,73.85734 18.48107,73.85626 18.47585,73.8577 18.46867,73.85817 18.4644,73.85851 18.45702,73.85853 18.4538,73.85864 18.44989,73.85961 18.44749)"
11,NORMAL_11_Pimplegurav To Marketyard (Ladies Sp)_Down-0905_0,1,Pimple Gurav,Marketyard,39,"LINESTRING (73.81893 18.59291,73.8196 18.59109,73.81955 18.59001,73.82192 18.58562,73.82428 18.58332,73.82998 18.58198,73.8297 18.57907,73.83068 18.57619,73.83255 18.57451,73.83401 18.57248,73.83706 18.57264,73.84174 18.56983,73.84529 18.56815,73.84844 18.56647,73.85046 18.5649,73.85445 18.55835,73.85664 18.55427,73.85548 18.55023,73.85171 18.543,73.85085 18.53892,73.85135 18.53521,73.8543 18.53152,73.85234 18.52864,73.85274 18.52622,73.85414 18.52392,73.85618 18.51857,73.85625 18.51748,73.85721 18.51388,73.85798 18.50909,73.85808 18.5068,73.85856 18.50173,73.85851 18.49917,73.85811 18.49701,73.85808 18.4943,73.85766 18.48967,73.86413 18.4895,73.86785 18.48925,73.87066 18.48758,73.87161 18.48358)"
110,NORMAL_110_Ma Na Pa To Ma Na Pa_Round-0610_0,0,Ma Na Pa,Ma Na Pa Congress Bhavan,48,"LINESTRING (73.85275 18.52241,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82346 18.50726,73.81954 18.51043,73.81676 18.51014,73.81425 18.50957,73.81191 18.5093,73.81016 18.50838,73.80757 18.50737,73.80402 18.50692,73.79986 18.5074,73.79696 18.50775,73.79475 18.50792,73.79042 18.5083,73.78403 18.50702,73.78223 18.51222,73.78125 18.51694,73.77884 18.51963,73.78178 18.52598,73.78674 18.52665,73.79376 18.53353,73.79567 18.53656,73.7974 18.53807,73.80245 18.53799,73.80475 18.53785,73.80755 18.53866,73.80961 18.53921,73.81282 18.53973,73.81678 18.54002,73.81724 18.54005,73.82367 18.5415,73.82479 18.54173,73.83059 18.54116,73.83354 18.53876,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85234 18.52864,73.84947 18.52474,73.85004 18.52216,73.85258 18.52238)"
111,NORMAL_111_Bhekrainagar To Ma Na Pa (Ladies Sp)_Up-0805_0,1,Bhekrainagar,Ma Na Pa Dengle Pul,35,"LINESTRING (73.9536 18.48415,73.95188 18.48762,73.95052 18.4893,73.94891 18.4914,73.94698 18.49383,73.94546 18.49493,73.93868 18.50024,73.93078 18.50153,73.92656 18.50262,73.92217 18.50379,73.91291 18.50621,73.90748 18.50646,73.90192 18.50639,73.89682 18.5067,73.89062 18.5063,73.88239 18.50604,73.87595 18.50214,73.87236 18.50171,73.86809 18.50099,73.86381 18.49982,73.86118 18.50011,73.85761 18.50068,73.85369 18.50314,73.84835 18.50077,73.84652 18.50115,73.84461 18.50574,73.84386 18.50862,73.84322 18.51036,73.84146 18.5176,73.84086 18.52275,73.84179 18.52647,73.84432 18.52644,73.84947 18.52474,73.85004 18.52216,73.85394 18.52312)"
111,NORMAL_111_Bhekrainagar To Ma Na Pa_Up-0535_0,0,Bhekarai Depot,Ma Na Pa Congress Bhavan,35,"LINESTRING (73.95266 18.48426,73.95188 18.48762,73.95052 18.4893,73.94891 18.4914,73.94698 18.49383,73.94546 18.49493,73.93866 18.50023,73.93078 18.50153,73.92656 18.50262,73.92217 18.50379,73.91291 18.50621,73.90672 18.50659,73.90192 18.50639,73.89682 18.5067,73.89062 18.5063,73.88239 18.50604,73.87595 18.50214,73.87236 18.50171,73.86792 18.50096,73.86381 18.49982,73.86118 18.50011,73.85552 18.50111,73.85369 18.50314,73.84835 18.50077,73.84652 18.50115,73.84461 18.50574,73.84386 18.50862,73.84322 18.51036,73.84147 18.51806,73.84086 18.523,73.84179 18.52647,73.84432 18.52644,73.84947 18.52474,73.85004 18.52216,73.85258 18.52238)"
111,NORMAL_111_Ma Na Pa To Bhekrainagar (Ladies Sp)_Down-0920_0,1,Ma Na Pa,Bhekrainagar,33,"LINESTRING (73.85275 18.52241,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84334 18.51046,73.84401 18.50854,73.84511 18.50519,73.84704 18.50133,73.84847 18.50094,73.85266 18.49947,73.85479 18.50447,73.85789 18.50159,73.86139 18.50032,73.86381 18.5,73.86641 18.50053,73.8723 18.502,73.87612 18.50223,73.88215 18.50641,73.89032 18.5065,73.89669 18.50694,73.89975 18.5067,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93868 18.50024,73.94296 18.49701,73.94599 18.49479,73.94905 18.49153,73.9506 18.48944,73.95188 18.4878,73.95389 18.48373)"
111,NORMAL_111_Ma Na Pa To Bhekrainagar_Down-0645_0,0,Ma Na Pa,Bhekarai Depot,32,"LINESTRING (73.85275 18.52241,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84334 18.51046,73.84401 18.50854,73.84511 18.50519,73.84704 18.50133,73.84847 18.50094,73.85478 18.50442,73.85789 18.50159,73.86139 18.50032,73.86381 18.5,73.86641 18.50053,73.87049 18.50188,73.87612 18.50223,73.88215 18.50641,73.89032 18.5065,73.89669 18.50694,73.89975 18.5067,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93868 18.50024,73.94296 18.49701,73.94599 18.49479,73.94905 18.49153,73.9506 18.48944,73.95188 18.4878,73.95266 18.48426)"
113,NORMAL_113_Appa Balawant Chowk To Pimplegurav Via Medi Point Mayurnagri_Up-0605_0,1,Appa Balawant Chowk,Pimple Gurav,34,"LINESTRING (73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85416 18.52371,73.85281 18.52634,73.8493 18.53023,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83355 18.53876,73.82697 18.54235,73.82393 18.54433,73.81914 18.5465,73.81303 18.54867,73.80971 18.54993,73.80947 18.55338,73.80915 18.55592,73.80913 18.56027,73.80658 18.5604,73.80275 18.56289,73.80264 18.56335,73.80237 18.56503,73.8075 18.56673,73.80623 18.57354,73.81051 18.57572,73.81222 18.57625,73.81547 18.57539,73.81587 18.57848,73.8156 18.58141,73.81615 18.58579,73.81288 18.58668,73.8128 18.58887,73.81816 18.59169,73.81887 18.59312)"
113,NORMAL_113_Mahatma Phule Mandai To Sangvi_Up-0545_0,1,Mandai Stand,Vasantdada Putala Sangvi,27,"LINESTRING (73.85605 18.51345,73.85386 18.51549,73.85397 18.51828,73.85528 18.52129,73.85399 18.52405,73.85287 18.52631,73.85 18.52879,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83354 18.53876,73.8273 18.54355,73.82344 18.54851,73.82163 18.5511,73.81882 18.55501,73.81764 18.55662,73.81542 18.5596,73.81312 18.56311,73.81219 18.56557,73.80623 18.57354,73.81048 18.57559,73.81222 18.57625,73.81534 18.57554,73.81612 18.57543,73.82208 18.57546,73.82356 18.57495,73.82599 18.57567)"
113,NORMAL_113_Mandai Stand To Vasantdada Putala Sangvi Mandai Stand_Round-0520_0,1,Mandai Stand,Mandai Stand,52,"LINESTRING (73.85605 18.51345,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85395 18.52406,73.85281 18.52634,73.8493 18.53023,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83354 18.53876,73.8273 18.54355,73.82344 18.54851,73.82163 18.5511,73.81882 18.55501,73.81764 18.55662,73.81542 18.5596,73.81312 18.56311,73.81219 18.56557,73.80623 18.57354,73.81051 18.57572,73.81223 18.57628,73.81542 18.57539,73.81612 18.57543,73.82509 18.5748,73.82599 18.57567,73.82356 18.57495,73.82296 18.57539,73.82075 18.57596,73.82057 18.57602,73.81613 18.57543,73.81547 18.57539,73.81222 18.57625,73.81048 18.57559,73.80692 18.57315,73.81201 18.56652,73.8135 18.56313,73.81558 18.55972,73.81788 18.55665,73.81897 18.55515,73.82136 18.55184,73.82356 18.54884,73.83355 18.53876,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84911 18.53049,73.85234 18.52864,73.85274 18.52622,73.85399 18.52405,73.85618 18.51857,73.85605 18.51345)"
113,NORMAL_113_Pimplegurav To Appa Balawant Chowk Via Mayurnagri Medi Point_Down-0650_0,1,Pimple Gurav,Appa Balawant Chowk,33,"LINESTRING (73.81893 18.59291,73.81816 18.59169,73.81285 18.58909,73.81289 18.58672,73.81626 18.58586,73.81562 18.58143,73.81602 18.57861,73.81547 18.57539,73.81225 18.57614,73.81048 18.57559,73.80692 18.57315,73.80761 18.56679,73.80238 18.56504,73.80275 18.56328,73.8028 18.56297,73.80669 18.56051,73.8092 18.56027,73.80927 18.5565,73.80957 18.55339,73.80992 18.55,73.81302 18.54881,73.81919 18.5466,73.82407 18.54442,73.82987 18.54156,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85234 18.52864,73.85281 18.52634,73.85414 18.52392,73.85587 18.5204,73.85386 18.51549)"
113,NORMAL_113_Sangvi To Mahatma Phule Mandai_Down-0630_0,1,Vasantdada Putala Sangvi,Mandai Stand,29,"LINESTRING (73.82599 18.57567,73.82356 18.57495,73.82201 18.57542,73.82075 18.57596,73.82057 18.57602,73.81789 18.57572,73.81613 18.57543,73.81534 18.57554,73.81222 18.57625,73.81048 18.57559,73.80623 18.57354,73.81219 18.56557,73.81312 18.56311,73.81542 18.5596,73.81764 18.55662,73.81882 18.55501,73.82163 18.5511,73.82344 18.54851,73.83355 18.53876,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84911 18.53049,73.85234 18.52864,73.85287 18.52631,73.85399 18.52405,73.8562 18.51978,73.85623 18.51823,73.85682 18.51456)"
114,NORMAL_114_Ma Na Pa To Mhalungegaon_Up-0545_0,0,Ma Na Pa,Mhalungegaon,26,"LINESTRING (73.85275 18.52241,73.85274 18.52622,73.84911 18.53028,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83504 18.53749,73.82697 18.54235,73.82393 18.54433,73.81914 18.5465,73.81303 18.54867,73.80976 18.54988,73.80553 18.55078,73.80375 18.55203,73.80096 18.55461,73.79572 18.55514,73.79203 18.55844,73.78559 18.56154,73.78418 18.56196,73.78318 18.56321,73.7759 18.5643,73.77328 18.56517,73.77116 18.56622,73.76718 18.56851,73.76051 18.57127,73.75534 18.57443)"
114,NORMAL_114_Mhalungegaon To Ma Na Pa_Down-0500_0,0,Mhalungegaon,Ma Na Pa,26,"LINESTRING (73.75532 18.57454,73.76052 18.57133,73.76526 18.56948,73.77115 18.56618,73.77331 18.56534,73.77735 18.56424,73.78277 18.56364,73.78408 18.56218,73.78575 18.56164,73.79238 18.55838,73.79587 18.55519,73.80048 18.55488,73.80388 18.55215,73.8059 18.55076,73.80874 18.55032,73.81302 18.54881,73.81919 18.5466,73.82407 18.54442,73.82987 18.54156,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85234 18.52864,73.85281 18.52634,73.85275 18.52241)"
115P,NORMAL_115P_Hinjawadi Phase 3 to Pune Station_Down-0650_0,0,Hinjawadi - Maan Phase 3,Pune Station Depot,50,"LINESTRING (73.68818 18.57655,73.6876 18.5811,73.68981 18.58287,73.69639 18.58513,73.70494 18.58902,73.70766 18.59348,73.71284 18.59603,73.7179 18.59686,73.72808 18.59451,73.73245 18.59344,73.733 18.59114,73.73391 18.58635,73.73888 18.59161,73.739 18.5917,73.74206 18.59807,73.74413 18.5994,73.74953 18.60304,73.75264 18.60601,73.75943 18.61047,73.76279 18.61304,73.76597 18.61466,73.76853 18.61149,73.77195 18.60773,73.7759 18.60445,73.78053 18.59962,73.78442 18.59351,73.78935 18.58784,73.79885 18.58108,73.80327 18.57688,73.8074 18.5725,73.81201 18.56652,73.8135 18.56313,73.81558 18.55972,73.81788 18.55665,73.81897 18.55515,73.82136 18.55184,73.82356 18.54884,73.83059 18.54116,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85174 18.5278,73.85281 18.52634,73.85563 18.52391,73.85909 18.52468,73.86443 18.52712,73.87133 18.52424,73.87304 18.52737,73.87663 18.52707)"
115P,NORMAL_115P_Pune Station to Hinjawadi Phase 3_Up-0515_0,0,Pune Station Depot,Hinjawadi - Maan Phase 3,52,"LINESTRING (73.87683 18.52652,73.87532 18.52359,73.87164 18.52443,73.87317 18.52741,73.86422 18.52715,73.85868 18.52457,73.85515 18.52351,73.85274 18.52622,73.84911 18.53028,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83504 18.53749,73.82702 18.54363,73.82344 18.54851,73.82163 18.5511,73.81882 18.55501,73.81764 18.55662,73.81542 18.5596,73.81312 18.56311,73.81219 18.56557,73.80717 18.57265,73.80303 18.57687,73.79858 18.58116,73.78941 18.58773,73.78437 18.59333,73.78046 18.59951,73.77617 18.60435,73.77203 18.60767,73.76856 18.61129,73.76604 18.61453,73.7627 18.61304,73.75962 18.61049,73.75259 18.60575,73.74982 18.60304,73.74371 18.59899,73.74299 18.59851,73.74211 18.59789,73.73904 18.59168,73.73881 18.59072,73.73332 18.58637,73.73293 18.591,73.73147 18.59387,73.72802 18.59435,73.71821 18.59669,73.71246 18.59573,73.70835 18.59354,73.70497 18.58878,73.6967 18.58511,73.68968 18.58264,73.68781 18.5809,73.68839 18.57654)"
116,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-0805_0,0,khadki Bazar,Ma Na Pa,26,"LINESTRING (73.84844 18.56647,73.84529 18.56815,73.84175 18.56986,73.83719 18.57187,73.83401 18.57248,73.83141 18.56606,73.83104 18.56475,73.83275 18.5625,73.83362 18.5624,73.84024 18.56163,73.84006 18.55646,73.84146 18.55643,73.84324 18.55502,73.84335 18.55254,73.84338 18.54916,73.84343 18.54518,73.83949 18.54497,73.83748 18.54187,73.8366 18.54103,73.83671 18.5365,73.83878 18.53498,73.84153 18.53312,73.84798 18.53078,73.85234 18.52864,73.85281 18.52634,73.85275 18.52241)"
116,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-0720_0,0,Ma Na Pa,khadki Bazar,26,"LINESTRING (73.85275 18.52241,73.85274 18.52622,73.84911 18.53028,73.84233 18.53238,73.83866 18.53485,73.83649 18.53649,73.83504 18.53749,73.83662 18.54113,73.83743 18.54186,73.83965 18.545,73.84332 18.54512,73.84321 18.54918,73.84327 18.55241,73.84328 18.55317,73.84325 18.55477,73.84056 18.55639,73.84053 18.56174,73.83337 18.56228,73.83268 18.56234,73.83104 18.56476,73.83128 18.56622,73.83472 18.57297,73.83845 18.57135,73.84182 18.56971,73.84561 18.56789,73.84841 18.56632)"
117,NORMAL_117_Dhayari Maruti Mandir To Shivaji Nagar (Ladies Sp)_Down-0735_0,1,Dhayari Maruti Mandir,Station Name Shivajinagar,38,"LINESTRING (73.8097 18.44236,73.81294 18.44228,73.81581 18.44383,73.81467 18.44674,73.81036 18.44755,73.81067 18.44879,73.81123 18.45135,73.81161 18.45394,73.81173 18.4557,73.81274 18.46065,73.81471 18.46264,73.81661 18.46593,73.81944 18.46868,73.82022 18.46991,73.82086 18.47167,73.82251 18.47534,73.82361 18.4778,73.82534 18.4806,73.8275 18.48343,73.82878 18.48745,73.83099 18.48944,73.83261 18.49059,73.83522 18.49334,73.83703 18.49508,73.8409 18.49803,73.84479 18.50051,73.84704 18.50133,73.85311 18.49957,73.85369 18.50314,73.85367 18.50822,73.85385 18.5122,73.85375 18.51493,73.85397 18.51828,73.8545 18.51973,73.85416 18.52371,73.85281 18.52634,73.85 18.52879,73.84932 18.53258)"
117,NORMAL_117_Dhayari Maruti Mandir To Swargate_Down-0005_0,0,Dhayareswar Mandir,Nehru Stadium,31,"LINESTRING (73.81259 18.44243,73.81429 18.44677,73.81453 18.4467,73.81033 18.44779,73.81098 18.45058,73.81119 18.45211,73.8116 18.45435,73.81174 18.45725,73.81311 18.46136,73.81549 18.46436,73.81744 18.46667,73.81944 18.46868,73.82037 18.47043,73.82086 18.47167,73.82251 18.47534,73.82356 18.47772,73.82596 18.48147,73.82786 18.48491,73.82853 18.48712,73.83099 18.48944,73.83324 18.49095,73.83476 18.49291,73.83696 18.49501,73.84148 18.49843,73.84488 18.50049,73.84704 18.50133,73.85266 18.49947,73.85369 18.50314,73.85479 18.50447,73.85789 18.50159,73.85761 18.50068)"
